Order_ID,Store,Category,Sub_Category,City,Region,Season,Units_Sold,Unit_Price,Cost_Price,Marketing_Spend,Discount_Pct,Is_Holiday,Store_Size_sqft,Staff_Count,Customer_Rating,Revenue,Profit,Profit_Margin,Revenue_K
ORD-00731,Store_Gamma,Toys,Puzzles,Bangalore,South,Winter,42,1786.59,1087.3,1267.93,15,1,1000,7,5.0,80382.0,34715.4,43.19,80.38
ORD-00732,Store_Gamma,Home & Garden,Decor,Delhi,North,Summer,40,848.92,30.0,5040.65,25,0,8000,30,4.2,30441.75,29241.75,96.06,30.44
ORD-00733,Store_Beta,Home & Garden,Tools,Bangalore,South,Monsoon,35,687.75,849.84,4281.6,20,0,5000,19,3.9,18770.61,-10973.79,-58.46,18.77
ORD-00734,Store_Alpha,Sports,Cricket,Ahmedabad,West,Monsoon,48,779.52,1034.1,1325.35,20,1,3500,45,4.1,35460.19,-14176.61,-39.98,35.46
ORD-00735,Store_Alpha,Clothing,Women,Pune,West,Summer,57,173.14,593.75,1959.71,15,0,2000,18,3.6,8873.54,-24970.21,-281.4,8.87
ORD-00736,Store_Alpha,Home & Garden,Decor,Mumbai,West,Festive,61,1463.16,874.67,2838.22,20,0,1000,27,4.6,75700.68,22345.81,29.52,75.7
ORD-00737,Store_Gamma,Home & Garden,Furniture,Chennai,South,Monsoon,45,501.61,594.62,3046.51,0,0,1000,12,3.6,30289.24,3531.34,11.66,30.29
ORD-00738,Store_Delta,Clothing,Accessories,Mumbai,West,Festive,45,985.25,455.36,2176.74,25,0,1000,40,2.6,35072.9,14581.7,41.58,35.07
ORD-00739,Store_Gamma,Clothing,Kids,Kolkata,East,Monsoon,51,1656.97,1404.24,1626.09,0,0,5000,24,3.6,78707.36,7091.12,9.01,78.71
ORD-00740,Store_Delta,Home & Garden,Furniture,Ahmedabad,West,Monsoon,55,1637.61,886.03,3474.04,20,0,5000,10,3.2,66081.24,17349.59,26.25,66.08
ORD-00741,Store_Beta,Clothing,Women,Ahmedabad,West,Festive,40,341.0,357.61,5087.38,15,0,3500,37,3.6,40004.57,25700.17,64.24,40.0
ORD-00742,Store_Epsilon,Home & Garden,Plants,Hyderabad,South,Monsoon,35,1386.33,249.36,3065.6,0,0,2000,32,3.6,44081.43,35353.83,80.2,44.08
ORD-00743,Store_Delta,Home & Garden,Furniture,Ahmedabad,West,Festive,45,1884.3,455.61,2649.95,5,0,5000,42,4.5,80379.75,59877.3,74.49,80.38
ORD-00744,Store_Alpha,Sports,Cricket,Chennai,South,Summer,42,817.89,457.77,2523.79,30,0,8000,34,4.2,31967.65,12741.31,39.86,31.97
ORD-00745,Store_Gamma,Electronics,Phones,Ahmedabad,West,Festive,52,1508.14,858.61,1683.93,15,0,5000,47,4.0,72072.57,27424.85,38.05,72.07
ORD-00746,Store_Beta,Home & Garden,Tools,Bangalore,South,Summer,29,514.03,994.22,2193.62,25,1,1000,21,3.8,21432.55,-7399.83,-34.53,21.43
ORD-00747,Store_Alpha,Grocery,Packaged,Hyderabad,South,Monsoon,61,1431.39,993.79,4363.33,10,0,2000,13,3.2,81586.57,20965.38,25.7,81.59
ORD-00748,Store_Beta,Toys,Board Games,Chennai,South,Festive,42,1278.76,499.96,514.98,10,0,3500,32,2.5,51018.06,30019.74,58.84,51.02
ORD-00749,Store_Epsilon,Electronics,Cameras,Pune,West,Monsoon,45,1596.69,1168.25,3084.12,15,0,5000,11,3.9,66190.32,13619.07,20.58,66.19
ORD-00750,Store_Gamma,Electronics,Cameras,Pune,West,Festive,45,1559.49,1291.14,3033.55,20,0,1000,32,4.3,58194.91,93.61,0.16,58.19
ORD-00751,Store_Gamma,Electronics,Laptops,Pune,West,Summer,66,387.91,696.01,3142.08,0,0,8000,21,3.7,32278.46,-13658.2,-42.31,32.28
ORD-00752,Store_Epsilon,Sports,Cricket,Pune,West,Summer,42,1281.93,387.17,3872.9,0,1,8000,44,3.5,81553.6,65292.46,80.06,81.55
ORD-00753,Store_Gamma,Home & Garden,Decor,Bangalore,South,Festive,43,2071.75,840.11,3073.39,15,1,3500,48,4.1,99085.56,62960.83,63.54,99.09
ORD-00754,Store_Delta,Sports,Football,Ahmedabad,West,Summer,39,50.0,1664.03,2455.25,5,1,3500,48,3.8,5874.12,-59023.05,-1004.8,5.87
ORD-00755,Store_Beta,Home & Garden,Decor,Mumbai,West,Monsoon,50,1780.16,376.68,2212.05,25,1,5000,9,4.8,95308.36,76474.36,80.24,95.31
ORD-00756,Store_Alpha,Sports,Outdoor,Chennai,South,Monsoon,43,2161.02,589.53,4558.01,20,0,3500,9,4.5,88866.99,63517.2,71.47,88.87
ORD-00757,Store_Epsilon,Sports,Outdoor,Bangalore,South,Winter,38,309.22,822.97,4249.26,5,0,1000,18,4.4,30208.22,-1064.64,-3.52,30.21
ORD-00758,Store_Delta,Toys,Puzzles,Pune,West,Summer,34,797.58,1016.67,6453.17,15,0,1000,10,4.3,18679.98,-15886.8,-85.05,18.68
ORD-00759,Store_Alpha,Grocery,Fresh,Kolkata,East,Monsoon,55,1510.65,30.0,2662.81,15,0,1000,11,3.0,81858.06,80208.06,97.98,81.86
ORD-00760,Store_Alpha,Sports,Fitness,Ahmedabad,West,Festive,41,668.32,1322.36,2234.14,5,1,5000,21,4.2,40702.68,-13514.08,-33.2,40.7
ORD-00761,Store_Epsilon,Toys,Educational,Mumbai,West,Summer,43,2018.75,1316.92,3543.8,10,0,5000,13,4.0,76356.11,19728.55,25.84,76.36
ORD-00762,Store_Delta,Clothing,Men,Kolkata,East,Monsoon,56,1835.34,630.08,3514.82,15,1,3500,35,4.2,116487.66,81203.18,69.71,116.49
ORD-00763,Store_Alpha,Grocery,Fresh,Hyderabad,South,Summer,44,369.02,1882.65,3763.63,25,0,5000,26,4.1,26232.08,-56604.52,-215.78,26.23
ORD-00764,Store_Alpha,Sports,Outdoor,Kolkata,East,Festive,38,754.17,1291.08,4016.56,30,1,1000,49,4.1,24467.72,-24593.32,-100.51,24.47
ORD-00765,Store_Delta,Electronics,Laptops,Hyderabad,South,Monsoon,55,1661.9,1269.78,3752.01,20,0,2000,13,5.0,82292.11,12454.21,15.13,82.29
ORD-00766,Store_Gamma,Clothing,Accessories,Hyderabad,South,Winter,53,1638.4,1275.02,4290.04,5,0,1000,20,3.8,95899.33,28323.27,29.53,95.9
ORD-00767,Store_Alpha,Clothing,Men,Pune,West,Winter,48,2531.06,1263.49,4449.61,10,0,2000,40,4.4,107448.05,46800.53,43.56,107.45
ORD-00768,Store_Beta,Toys,Puzzles,Hyderabad,South,Summer,44,672.07,791.24,4471.01,5,1,3500,38,3.5,40683.89,5869.33,14.43,40.68
ORD-00769,Store_Delta,Clothing,Women,Delhi,North,Festive,47,2075.53,751.62,286.39,10,1,8000,49,4.3,112580.98,77254.84,68.62,112.58
ORD-00770,Store_Alpha,Grocery,Beverages,Chennai,South,Monsoon,53,651.65,422.57,3278.86,10,0,5000,17,4.4,29632.94,7236.73,24.42,29.63
ORD-00771,Store_Epsilon,Sports,Cricket,Chennai,South,Festive,52,1500.19,569.05,1892.15,25,0,5000,23,4.0,54312.41,24721.81,45.52,54.31
ORD-00772,Store_Beta,Sports,Fitness,Pune,West,Monsoon,32,1735.41,675.64,4266.54,20,0,1000,16,4.8,49745.95,28125.47,56.54,49.75
ORD-00773,Store_Alpha,Electronics,Cameras,Delhi,North,Summer,44,50.0,826.18,261.24,15,1,1000,40,3.3,9142.48,-27209.44,-297.62,9.14
ORD-00774,Store_Beta,Toys,Educational,Kolkata,East,Monsoon,35,1746.72,1439.32,4763.07,10,0,2000,14,3.5,67316.16,16939.96,25.16,67.32
ORD-00775,Store_Beta,Electronics,Tablets,Bangalore,South,Festive,34,2030.74,30.0,1962.36,15,0,5000,20,3.9,54740.62,53720.62,98.14,54.74
ORD-00776,Store_Gamma,Clothing,Women,Kolkata,East,Festive,49,1857.53,1337.97,1687.36,20,0,3500,32,4.3,80563.56,15003.03,18.62,80.56
ORD-00777,Store_Beta,Electronics,Phones,Ahmedabad,West,Summer,48,2432.0,395.25,3427.5,15,0,1000,23,3.9,97679.33,78707.33,80.58,97.68
ORD-00778,Store_Gamma,Grocery,Dairy,Bangalore,South,Festive,42,1779.11,758.19,2552.08,25,0,5000,44,4.6,46988.73,15144.75,32.23,46.99
ORD-00779,Store_Delta,Sports,Fitness,Hyderabad,South,Monsoon,49,877.68,510.24,5135.27,25,0,8000,10,3.4,37020.5,12018.74,32.47,37.02
ORD-00780,Store_Gamma,Clothing,Men,Mumbai,West,Summer,48,1943.41,1541.71,4635.64,0,1,2000,8,3.1,132541.81,58539.73,44.17,132.54
ORD-00781,Store_Epsilon,Electronics,Cameras,Bangalore,South,Monsoon,46,843.62,600.02,2387.0,25,1,1000,34,4.0,45209.3,17608.38,38.95,45.21
ORD-00782,Store_Alpha,Toys,Educational,Mumbai,West,Festive,47,1249.45,1008.58,4250.98,10,0,1000,43,3.8,59215.63,11812.37,19.95,59.22
ORD-00783,Store_Delta,Grocery,Dairy,Chennai,South,Summer,55,1699.07,1029.31,2345.66,20,1,3500,35,4.1,93633.7,37021.65,39.54,93.63
ORD-00784,Store_Delta,Grocery,Fresh,Mumbai,West,Monsoon,50,1468.85,336.0,2335.3,25,0,1000,31,3.8,55466.73,38666.73,69.71,55.47
ORD-00785,Store_Epsilon,Electronics,Phones,Chennai,South,Festive,42,2010.68,761.29,3857.02,5,0,5000,49,3.6,86881.94,54907.76,63.2,86.88
ORD-00786,Store_Gamma,Sports,Cricket,Delhi,North,Festive,46,2693.2,1281.73,4747.01,20,0,5000,25,3.8,97682.78,38723.2,39.64,97.68
ORD-00787,Store_Alpha,Electronics,Phones,Delhi,North,Winter,34,517.58,450.71,2470.71,10,0,5000,41,3.8,16759.15,1435.01,8.56,16.76
ORD-00788,Store_Gamma,Clothing,Accessories,Pune,West,Festive,49,1003.0,1131.59,2562.09,20,1,8000,13,3.6,51265.58,-4182.33,-8.16,51.27
ORD-00789,Store_Beta,Electronics,Cameras,Pune,West,Monsoon,33,1389.83,667.57,3361.45,25,0,8000,39,3.7,28631.87,6602.06,23.06,28.63
ORD-00790,Store_Gamma,Grocery,Beverages,Hyderabad,South,Summer,44,922.09,1265.46,1927.21,5,0,1000,46,3.6,34726.59,-20953.65,-60.34,34.73
ORD-00791,Store_Delta,Electronics,Cameras,Bangalore,South,Winter,41,1154.58,1499.0,4878.49,0,1,8000,25,4.3,69774.01,8315.01,11.92,69.77
ORD-00792,Store_Alpha,Sports,Fitness,Hyderabad,South,Festive,54,1665.49,30.0,1915.74,10,0,8000,21,3.9,83892.52,82272.52,98.07,83.89
ORD-00793,Store_Gamma,Toys,Puzzles,Chennai,South,Festive,40,1585.74,264.75,2240.17,30,1,3500,28,5.0,56391.06,45801.06,81.22,56.39
ORD-00794,Store_Alpha,Home & Garden,Tools,Hyderabad,South,Festive,34,1348.4,624.6,5120.69,10,0,8000,35,3.9,41650.66,20414.26,49.01,41.65
ORD-00795,Store_Alpha,Electronics,Tablets,Mumbai,West,Monsoon,43,1288.64,1386.17,3257.51,20,0,2000,10,3.5,61830.28,2224.97,3.6,61.83
ORD-00796,Store_Beta,Sports,Cricket,Chennai,South,Winter,55,1065.68,1012.99,5332.3,30,1,2000,39,5.0,52580.47,-3133.98,-5.96,52.58
ORD-00797,Store_Beta,Sports,Outdoor,Pune,West,Monsoon,35,2042.71,302.1,2736.87,30,0,2000,41,4.0,56164.44,45590.94,81.17,56.16
ORD-00798,Store_Delta,Toys,Puzzles,Delhi,North,Winter,48,2198.03,1071.57,6023.42,15,0,1000,17,4.4,94811.8,43376.44,45.75,94.81
ORD-00799,Store_Epsilon,Grocery,Packaged,Pune,West,Summer,43,1811.29,434.51,3738.78,30,0,5000,29,4.2,60418.23,41734.3,69.08,60.42
ORD-00800,Store_Alpha,Sports,Outdoor,Bangalore,South,Monsoon,38,510.37,1148.21,2097.08,15,0,3500,36,4.2,23291.45,-20340.53,-87.33,23.29
ORD-00801,Store_Epsilon,Sports,Football,Chennai,South,Monsoon,37,1042.67,1015.59,2078.59,30,1,1000,5,4.1,25912.27,-11664.56,-45.02,25.91
ORD-00802,Store_Delta,Sports,Outdoor,Chennai,South,Summer,44,1319.8,432.76,1251.35,5,0,5000,39,3.1,56991.74,37950.3,66.59,56.99
ORD-00803,Store_Alpha,Sports,Fitness,Mumbai,West,Winter,41,635.58,773.62,1382.62,0,0,3500,23,4.0,37658.54,5940.12,15.77,37.66
ORD-00804,Store_Alpha,Clothing,Women,Bangalore,South,Festive,46,1247.45,1289.87,2208.56,0,1,3500,16,3.0,89133.23,29799.21,33.43,89.13
ORD-00805,Store_Epsilon,Clothing,Accessories,Delhi,North,Summer,40,1213.33,43.19,1810.08,30,0,3500,44,3.7,35648.25,33920.65,95.15,35.65
ORD-00806,Store_Gamma,Grocery,Packaged,Kolkata,East,Festive,48,1850.48,920.44,0.0,20,0,2000,44,3.4,71391.88,27210.76,38.11,71.39
ORD-00807,Store_Beta,Electronics,Phones,Chennai,South,Festive,47,901.03,357.24,4009.83,20,0,2000,47,4.0,57584.14,40793.86,70.84,57.58
ORD-00808,Store_Gamma,Sports,Fitness,Chennai,South,Summer,47,1897.98,793.52,3930.41,15,1,2000,24,4.0,109755.39,72459.95,66.02,109.76
ORD-00809,Store_Epsilon,Toys,Action,Mumbai,West,Winter,45,625.58,983.1,3370.05,25,0,3500,37,4.1,21230.12,-23009.38,-108.38,21.23
ORD-00810,Store_Beta,Electronics,Cameras,Hyderabad,South,Festive,31,709.3,1605.27,1638.04,0,0,3500,33,4.0,19493.49,-30269.88,-155.28,19.49
ORD-00811,Store_Gamma,Toys,Board Games,Ahmedabad,West,Summer,38,972.38,789.48,4976.15,25,0,2000,20,3.4,42829.45,12829.21,29.95,42.83
ORD-00812,Store_Beta,Electronics,Tablets,Delhi,North,Monsoon,48,1228.72,1386.21,2786.2,0,0,3500,18,3.6,55069.56,-11468.52,-20.83,55.07
ORD-00813,Store_Alpha,Grocery,Beverages,Pune,West,Monsoon,50,50.0,463.8,2000.12,25,0,2000,11,4.4,13576.99,-9613.01,-70.8,13.58
ORD-00814,Store_Gamma,Sports,Fitness,Bangalore,South,Monsoon,52,1475.58,601.99,3279.1,25,0,2000,10,4.4,65140.67,33837.19,51.94,65.14
ORD-00815,Store_Beta,Sports,Fitness,Chennai,South,Summer,48,2225.61,1034.82,3210.29,0,0,2000,25,3.1,115786.48,66115.12,57.1,115.79
ORD-00816,Store_Beta,Home & Garden,Plants,Chennai,South,Monsoon,48,1590.76,880.7,0.0,5,0,5000,40,2.9,70484.79,28211.19,40.02,70.48
ORD-00817,Store_Beta,Toys,Educational,Pune,West,Festive,44,1073.6,668.63,2962.87,5,0,3500,26,3.4,44282.19,14862.47,33.56,44.28
ORD-00818,Store_Gamma,Electronics,Cameras,Delhi,North,Monsoon,53,549.25,657.79,3144.65,20,1,1000,44,4.4,45523.17,10660.3,23.42,45.52
ORD-00819,Store_Delta,Electronics,Cameras,Ahmedabad,West,Monsoon,56,112.19,1333.32,2545.51,25,0,2000,23,4.5,6556.35,-68109.57,-1038.83,6.56
ORD-00820,Store_Gamma,Clothing,Men,Hyderabad,South,Festive,46,214.19,684.62,1414.25,25,0,1000,29,3.2,6223.45,-25269.07,-406.03,6.22
ORD-00821,Store_Epsilon,Home & Garden,Tools,Chennai,South,Monsoon,48,1121.5,391.66,1449.61,25,0,5000,7,4.0,41907.32,23107.64,55.14,41.91
ORD-00822,Store_Gamma,Clothing,Men,Ahmedabad,West,Festive,41,2464.15,458.05,3616.88,25,0,3500,40,4.9,82742.11,63962.06,77.3,82.74
ORD-00823,Store_Beta,Clothing,Kids,Delhi,North,Monsoon,39,50.0,1067.96,3913.92,25,0,2000,49,4.0,0.0,-41650.44,-4165044.0,0.0
ORD-00824,Store_Alpha,Clothing,Men,Pune,West,Festive,38,1620.13,1702.61,2462.39,15,0,2000,38,4.7,51504.81,-13194.37,-25.62,51.5
ORD-00825,Store_Gamma,Toys,Board Games,Mumbai,West,Monsoon,41,793.37,590.41,3458.78,10,0,2000,15,4.4,29519.27,5312.46,18.0,29.52
ORD-00826,Store_Gamma,Toys,Action,Hyderabad,South,Festive,51,998.7,1659.45,2450.5,25,1,1000,46,3.3,58188.34,-26443.61,-45.44,58.19
ORD-00827,Store_Beta,Grocery,Fresh,Bangalore,South,Summer,51,637.38,795.66,1976.11,15,0,5000,31,3.7,23506.89,-17071.77,-72.62,23.51
ORD-00828,Store_Alpha,Grocery,Fresh,Chennai,South,Festive,55,379.54,688.08,3257.4,5,1,3500,46,3.8,15628.66,-22215.74,-142.15,15.63
ORD-00829,Store_Alpha,Clothing,Accessories,Delhi,North,Monsoon,42,1275.38,435.89,1621.09,25,0,5000,6,3.9,26869.35,8561.97,31.87,26.87
ORD-00830,Store_Epsilon,Home & Garden,Plants,Mumbai,West,Monsoon,35,1357.68,720.79,5272.54,5,1,2000,10,4.3,52574.34,27346.69,52.02,52.57
ORD-00831,Store_Gamma,Electronics,Cameras,Bangalore,South,Winter,43,1601.0,497.54,1274.98,20,0,5000,6,4.0,67879.18,46484.96,68.48,67.88
ORD-00832,Store_Alpha,Toys,Board Games,Kolkata,East,Festive,45,188.85,465.45,3340.59,10,0,1000,46,2.0,12788.96,-8156.29,-63.78,12.79
ORD-00833,Store_Alpha,Home & Garden,Tools,Delhi,North,Summer,50,1724.38,139.18,3180.29,0,1,8000,21,3.0,116554.18,109595.18,94.03,116.55
ORD-00834,Store_Delta,Sports,Cricket,Delhi,North,Festive,45,1735.08,1506.45,3073.77,10,0,8000,44,2.5,79173.3,11383.05,14.38,79.17
ORD-00835,Store_Delta,Toys,Educational,Bangalore,South,Festive,47,1454.7,1225.75,4780.07,25,0,3500,18,3.9,58897.75,1287.5,2.19,58.9
ORD-00836,Store_Alpha,Toys,Board Games,Mumbai,West,Summer,43,947.42,908.64,0.0,25,0,3500,14,3.9,29956.04,-9115.48,-30.43,29.96
ORD-00837,Store_Epsilon,Grocery,Dairy,Kolkata,East,Festive,54,1385.06,742.39,3494.08,10,1,5000,49,4.0,97739.73,57650.67,58.98,97.74
ORD-00838,Store_Alpha,Electronics,Phones,Ahmedabad,West,Summer,49,1103.73,797.77,2671.95,10,0,3500,37,3.2,53850.39,14759.66,27.41,53.85
ORD-00839,Store_Beta,Electronics,Cameras,Ahmedabad,West,Summer,48,1781.11,489.24,3700.77,20,1,1000,46,4.2,102237.21,78753.69,77.03,102.24
ORD-00840,Store_Gamma,Sports,Outdoor,Pune,West,Festive,47,980.07,346.46,3065.62,30,0,2000,16,4.2,41809.37,25525.75,61.05,41.81
ORD-00841,Store_Epsilon,Sports,Outdoor,Mumbai,West,Festive,41,1264.81,1086.97,2909.98,5,0,2000,36,3.0,48686.95,4121.18,8.46,48.69
ORD-00842,Store_Beta,Toys,Educational,Hyderabad,South,Monsoon,30,157.01,695.11,1551.22,0,0,5000,28,2.9,3060.06,-17793.24,-581.47,3.06
ORD-00843,Store_Epsilon,Clothing,Men,Chennai,South,Monsoon,47,1383.18,930.29,2192.23,30,0,2000,18,3.8,42975.25,-748.38,-1.74,42.98
ORD-00844,Store_Beta,Grocery,Dairy,Bangalore,South,Winter,50,750.27,135.02,6757.81,10,0,5000,9,4.9,53639.25,46888.25,87.41,53.64
ORD-00845,Store_Gamma,Grocery,Fresh,Pune,West,Winter,60,1507.48,673.83,3711.72,0,0,3500,9,4.8,92775.97,52346.17,56.42,92.78
ORD-00846,Store_Gamma,Toys,Board Games,Kolkata,East,Festive,49,1673.05,338.66,4263.11,10,0,3500,36,4.1,73788.39,57194.05,77.51,73.79
ORD-00847,Store_Delta,Home & Garden,Decor,Bangalore,South,Summer,42,834.02,993.62,2577.72,5,0,1000,49,3.4,39702.2,-2029.84,-5.11,39.7
ORD-00848,Store_Beta,Clothing,Men,Bangalore,South,Winter,59,1218.71,1198.11,1973.27,0,0,2000,37,4.3,74086.46,3397.97,4.59,74.09
ORD-00849,Store_Delta,Toys,Action,Mumbai,West,Festive,39,1304.7,1383.88,3931.71,30,1,1000,8,3.5,52777.0,-1194.32,-2.26,52.78
ORD-00850,Store_Beta,Clothing,Kids,Chennai,South,Winter,51,1420.84,548.41,715.54,15,0,8000,34,3.3,77785.24,49816.33,64.04,77.79
ORD-00851,Store_Delta,Clothing,Kids,Hyderabad,South,Summer,48,1673.91,348.84,2219.11,5,1,1000,45,2.5,106046.1,89301.78,84.21,106.05
ORD-00852,Store_Gamma,Clothing,Women,Ahmedabad,West,Festive,47,1595.41,632.56,2574.51,30,0,5000,21,3.9,56566.84,26836.52,47.44,56.57
ORD-00853,Store_Epsilon,Toys,Action,Delhi,North,Summer,50,972.07,520.27,4133.99,0,1,5000,7,3.4,55687.97,29674.47,53.29,55.69
ORD-00854,Store_Delta,Grocery,Fresh,Delhi,North,Festive,48,2158.99,972.49,3496.46,10,0,1000,17,3.9,94513.36,47833.84,50.61,94.51
ORD-00855,Store_Beta,Grocery,Dairy,Bangalore,South,Winter,43,1651.19,238.89,2432.52,30,0,3500,48,2.4,59037.97,48765.7,82.6,59.04
ORD-00856,Store_Beta,Clothing,Men,Ahmedabad,West,Monsoon,35,2043.09,98.24,3442.77,10,1,8000,40,3.9,76242.5,72804.1,95.49,76.24
ORD-00857,Store_Gamma,Home & Garden,Furniture,Ahmedabad,West,Winter,45,1408.02,661.42,2636.22,5,1,1000,22,2.3,96323.16,66559.26,69.1,96.32
ORD-00858,Store_Beta,Electronics,Phones,Chennai,South,Winter,37,1443.48,1090.6,4284.05,5,0,3500,27,4.5,57279.73,16927.53,29.55,57.28
ORD-00859,Store_Alpha,Toys,Puzzles,Kolkata,East,Monsoon,32,1129.69,389.02,3283.39,30,0,1000,39,4.1,30620.93,18172.29,59.35,30.62
ORD-00860,Store_Epsilon,Electronics,Laptops,Kolkata,East,Monsoon,39,933.74,1139.65,5083.73,10,0,2000,37,3.6,35066.71,-9379.64,-26.75,35.07
ORD-00861,Store_Delta,Home & Garden,Plants,Pune,West,Festive,44,1785.2,946.14,2666.65,0,0,5000,40,4.1,86522.68,44892.52,51.89,86.52
ORD-00862,Store_Epsilon,Toys,Educational,Mumbai,West,Festive,43,1358.75,1418.72,4470.47,30,1,2000,21,3.2,48564.66,-12440.3,-25.62,48.56
ORD-00863,Store_Gamma,Clothing,Accessories,Chennai,South,Summer,45,1121.06,479.1,3108.5,15,0,2000,43,3.8,64862.44,43302.94,66.76,64.86
ORD-00864,Store_Delta,Grocery,Fresh,Chennai,South,Summer,53,586.43,157.41,2163.31,20,1,8000,38,4.3,44864.57,36521.84,81.4,44.86
ORD-00865,Store_Delta,Electronics,Laptops,Mumbai,West,Winter,48,2133.07,1039.42,6121.89,5,0,3500,16,1.9,114325.2,64433.04,56.36,114.33
ORD-00866,Store_Alpha,Sports,Football,Ahmedabad,West,Monsoon,46,1267.58,911.95,4571.65,10,1,5000,9,3.5,61331.31,19381.61,31.6,61.33
ORD-00867,Store_Gamma,Sports,Cricket,Kolkata,East,Summer,42,463.97,881.0,3281.19,0,1,2000,44,3.8,30923.52,-6078.48,-19.66,30.92
ORD-00868,Store_Beta,Home & Garden,Tools,Kolkata,East,Winter,39,1248.85,380.87,3919.2,5,0,5000,31,3.7,61821.38,46967.45,75.97,61.82
ORD-00869,Store_Alpha,Clothing,Women,Ahmedabad,West,Monsoon,25,1079.45,1110.06,1701.58,0,0,3500,44,4.7,34283.46,6531.96,19.05,34.28
ORD-00870,Store_Alpha,Electronics,Laptops,Kolkata,East,Festive,53,1054.83,546.63,1743.83,5,1,1000,17,3.1,60987.24,32015.85,52.5,60.99
ORD-00871,Store_Epsilon,Clothing,Men,Bangalore,South,Winter,50,1545.76,880.82,4336.91,10,0,2000,30,3.4,70863.81,26822.81,37.85,70.86
ORD-00872,Store_Epsilon,Electronics,Laptops,Chennai,South,Festive,46,1080.28,616.17,3005.76,0,0,3500,18,2.7,50586.03,22242.21,43.97,50.59
ORD-00873,Store_Epsilon,Home & Garden,Furniture,Delhi,North,Summer,47,1016.7,941.75,2813.02,10,0,5000,36,4.7,42398.44,-1863.81,-4.4,42.4
ORD-00874,Store_Alpha,Home & Garden,Furniture,Mumbai,West,Summer,56,2017.44,321.95,2654.47,0,0,3500,15,3.7,129188.58,111159.38,86.04,129.19
ORD-00875,Store_Beta,Sports,Cricket,Kolkata,East,Monsoon,50,156.26,999.87,3182.48,5,1,1000,42,3.5,0.0,-49993.5,-4999350.0,0.0
ORD-00876,Store_Delta,Clothing,Kids,Pune,West,Winter,42,1169.17,1063.04,2694.9,20,0,3500,20,3.8,48573.82,3926.14,8.08,48.57
ORD-00877,Store_Epsilon,Toys,Board Games,Kolkata,East,Festive,39,1757.31,846.39,561.43,20,1,5000,26,4.2,59038.81,26029.6,44.09,59.04
ORD-00878,Store_Beta,Sports,Cricket,Kolkata,East,Monsoon,41,1576.16,1457.56,4699.05,30,0,2000,20,4.0,44594.36,-15165.6,-34.01,44.59
ORD-00879,Store_Gamma,Clothing,Kids,Hyderabad,South,Summer,57,1812.03,882.86,2867.33,15,0,2000,17,5.0,76015.98,25692.96,33.8,76.02
ORD-00880,Store_Epsilon,Sports,Outdoor,Bangalore,South,Summer,45,2412.94,1167.5,5197.83,15,0,8000,16,4.1,95699.26,43161.76,45.1,95.7
ORD-00881,Store_Delta,Toys,Puzzles,Mumbai,West,Winter,49,2219.37,836.97,885.36,30,0,5000,22,3.5,89538.28,48526.75,54.2,89.54
ORD-00882,Store_Gamma,Grocery,Beverages,Hyderabad,South,Festive,42,506.68,1131.76,880.66,30,0,8000,33,3.5,18335.98,-29197.94,-159.24,18.34
ORD-00883,Store_Gamma,Grocery,Packaged,Hyderabad,South,Winter,48,233.58,186.68,2669.5,25,0,8000,22,3.6,2826.24,-6134.4,-217.05,2.83
ORD-00884,Store_Delta,Grocery,Beverages,Pune,West,Festive,50,1396.11,813.18,4173.03,10,0,1000,6,2.9,77221.68,36562.68,47.35,77.22
ORD-00885,Store_Epsilon,Grocery,Dairy,Chennai,South,Festive,41,387.53,349.23,1536.4,0,1,5000,6,3.8,32015.95,17697.52,55.28,32.02
ORD-00886,Store_Alpha,Electronics,Cameras,Pune,West,Winter,41,50.0,856.17,1489.83,15,0,2000,7,4.3,4809.62,-30293.35,-629.85,4.81
ORD-00887,Store_Delta,Grocery,Packaged,Chennai,South,Monsoon,46,1389.75,953.68,3446.34,5,0,5000,33,3.4,82179.58,38310.3,46.62,82.18
ORD-00888,Store_Delta,Toys,Action,Chennai,South,Winter,40,1540.23,1123.0,2624.55,30,1,1000,12,3.3,64417.39,19497.39,30.27,64.42
ORD-00889,Store_Delta,Home & Garden,Plants,Mumbai,West,Winter,47,2226.68,995.96,3652.9,20,0,5000,15,4.7,94663.74,47853.62,50.55,94.66
ORD-00890,Store_Gamma,Home & Garden,Plants,Kolkata,East,Summer,43,1661.06,665.26,2646.06,0,0,5000,16,2.9,68967.64,40361.46,58.52,68.97
ORD-00891,Store_Beta,Electronics,Laptops,Mumbai,West,Summer,38,2351.74,498.56,3462.16,25,0,8000,36,2.6,77237.02,58291.74,75.47,77.24
ORD-00892,Store_Alpha,Grocery,Packaged,Bangalore,South,Winter,36,1413.33,30.0,4639.36,20,0,5000,8,3.1,49397.27,48317.27,97.81,49.4
ORD-00893,Store_Epsilon,Grocery,Beverages,Chennai,South,Winter,42,518.24,827.54,1538.94,30,0,8000,13,2.9,21703.3,-13053.38,-60.14,21.7
ORD-00894,Store_Epsilon,Grocery,Dairy,Hyderabad,South,Summer,46,1693.31,1255.14,4421.74,0,0,8000,28,4.0,79048.19,21311.75,26.96,79.05
ORD-00895,Store_Beta,Sports,Football,Kolkata,East,Festive,38,2000.59,843.36,955.02,30,0,3500,20,3.6,55673.02,23625.34,42.44,55.67
